[2025-02-18 15:40:13] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-02-18 15:40:13] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, create_zip_archive, wrapup
[2025-02-18 15:40:13] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-02-18 15:40:15] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-02-18 15:40:15] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-02-18 15:40:15] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-02-18 15:40:15] [class-ss-setup-task.php:33] Creating archive directory: C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213\
[2025-02-18 15:40:15] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost:10052/
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-includes/js/dist/vendor/react.min.js
[2025-02-18 15:41:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 872
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4aa209d542-sn9D3Z.tmp
[2025-02-18 15:41:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-includes/js/dist/vendor/react.min.js?simply_static_page=829
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-includes/js/dist/vendor/react.min.js?simply_static_page=829
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:103] Filesize: 6682 bytes
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/dist/vendor/react.min.js
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4aa209d542-sn9D3Z.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-includes/js/dist/vendor/react.min.js
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:41:20] [class-ss-page.php:119] Checking Content Identical:9b7d61f0a9a5802b5286515c97be3fc13c692844===. Value: FALSE
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-includes/js/dist/vendor/react-dom.min.js
[2025-02-18 15:41:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 872
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4aa20a5674-Zr6Ruq.tmp
[2025-02-18 15:41:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-includes/js/dist/vendor/react-dom.min.js?simply_static_page=830
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-includes/js/dist/vendor/react-dom.min.js?simply_static_page=830
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:103] Filesize: 133233 bytes
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/dist/vendor/react-dom.min.js
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4aa20a5674-Zr6Ruq.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-includes/js/dist/vendor/react-dom.min.js
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:41:20] [class-ss-page.php:119] Checking Content Identical:a8d8a8f7e85978a684a22e4c71f4149f2ca4392b===. Value: FALSE
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-includes/js/dist/vendor/react-jsx-runtime.min.js
[2025-02-18 15:41:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 872
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4aa20af307-w2b3FV.tmp
[2025-02-18 15:41:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-includes/js/dist/vendor/react-jsx-runtime.min.js?simply_static_page=831
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-includes/js/dist/vendor/react-jsx-runtime.min.js?simply_static_page=831
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:103] Filesize: 900 bytes
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/dist/vendor/react-jsx-runtime.min.js
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4aa20af307-w2b3FV.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-includes/js/dist/vendor/react-jsx-runtime.min.js
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:41:20] [class-ss-page.php:119] Checking Content Identical:5aa27b4ffa88d11fb8eccfe1f640e5f779b4cdec===. Value: FALSE
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-includes/js/dist/a11y.min.js
[2025-02-18 15:41:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 872
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4aa20b71ea-1oa5Yi.tmp
[2025-02-18 15:41:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-includes/js/dist/a11y.min.js?simply_static_page=832
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-includes/js/dist/a11y.min.js?simply_static_page=832
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:103] Filesize: 2358 bytes
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/dist/a11y.min.js
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4aa20b71ea-1oa5Yi.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-includes/js/dist/a11y.min.js
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:41:20] [class-ss-page.php:119] Checking Content Identical:37f9f7a030569dded1441f85916b7eb0eefd59eb===. Value: FALSE
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-includes/js/dist/deprecated.min.js
[2025-02-18 15:41:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 872
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4aa20be727-zbIUOT.tmp
[2025-02-18 15:41:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-includes/js/dist/deprecated.min.js?simply_static_page=833
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-includes/js/dist/deprecated.min.js?simply_static_page=833
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:103] Filesize: 684 bytes
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/dist/deprecated.min.js
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4aa20be727-zbIUOT.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-includes/js/dist/deprecated.min.js
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:41:20] [class-ss-page.php:119] Checking Content Identical:632020516606d6ff0a13a43bc263f512f09297b3===. Value: FALSE
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-includes/js/dist/dom.min.js
[2025-02-18 15:41:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 872
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4aa20c687a-VIax8f.tmp
[2025-02-18 15:41:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-includes/js/dist/dom.min.js?simply_static_page=834
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-includes/js/dist/dom.min.js?simply_static_page=834
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:103] Filesize: 12487 bytes
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/dist/dom.min.js
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4aa20c687a-VIax8f.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-includes/js/dist/dom.min.js
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:41:20] [class-ss-page.php:119] Checking Content Identical:46ce4df5f6168d412c29e2865e9c6be525bba889===. Value: FALSE
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-includes/js/dist/escape-html.min.js
[2025-02-18 15:41:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 872
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4aa20ce98f-ktajdD.tmp
[2025-02-18 15:41:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-includes/js/dist/escape-html.min.js?simply_static_page=835
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-includes/js/dist/escape-html.min.js?simply_static_page=835
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:103] Filesize: 1000 bytes
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/dist/escape-html.min.js
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4aa20ce98f-ktajdD.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-includes/js/dist/escape-html.min.js
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:41:20] [class-ss-page.php:119] Checking Content Identical:7c166985c69f2915f8abda5fc88a387db12a8788===. Value: FALSE
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-includes/js/dist/element.min.js
[2025-02-18 15:41:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 872
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4aa20d63bf-8iuNf1.tmp
[2025-02-18 15:41:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-includes/js/dist/element.min.js?simply_static_page=836
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-includes/js/dist/element.min.js?simply_static_page=836
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:103] Filesize: 11978 bytes
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/dist/element.min.js
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4aa20d63bf-8iuNf1.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-includes/js/dist/element.min.js
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:41:20] [class-ss-page.php:119] Checking Content Identical:5dad931906656d7edc04db0a6aa42e1152c4676e===. Value: FALSE
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-includes/js/dist/is-shallow-equal.min.js
[2025-02-18 15:41:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 872
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4aa20de071-AKElSD.tmp
[2025-02-18 15:41:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-includes/js/dist/is-shallow-equal.min.js?simply_static_page=837
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-includes/js/dist/is-shallow-equal.min.js?simply_static_page=837
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:103] Filesize: 1018 bytes
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/dist/is-shallow-equal.min.js
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4aa20de071-AKElSD.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-includes/js/dist/is-shallow-equal.min.js
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:41:20] [class-ss-page.php:119] Checking Content Identical:015a8c0f682c6c074feb10774facdcb67362e911===. Value: FALSE
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-includes/js/dist/keycodes.min.js
[2025-02-18 15:41:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 872
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4aa20e62d8-sL7RkJ.tmp
[2025-02-18 15:41:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-includes/js/dist/keycodes.min.js?simply_static_page=838
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-includes/js/dist/keycodes.min.js?simply_static_page=838
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:103] Filesize: 2642 bytes
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/dist/keycodes.min.js
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4aa20e62d8-sL7RkJ.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-includes/js/dist/keycodes.min.js
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:41:20] [class-ss-page.php:119] Checking Content Identical:3e6ad27dea68f04bbdbe70dfd9f9340348429431===. Value: FALSE
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-includes/js/dist/priority-queue.min.js
[2025-02-18 15:41:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 872
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4aa20ee26b-LYycwJ.tmp
[2025-02-18 15:41:20] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-includes/js/dist/priority-queue.min.js?simply_static_page=839
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-includes/js/dist/priority-queue.min.js?simply_static_page=839
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:103] Filesize: 3378 bytes
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/dist/priority-queue.min.js
[2025-02-18 15:41:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4aa20ee26b-LYycwJ.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-includes/js/dist/priority-queue.min.js
[2025-02-18 15:41:20] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
